Time,RunID,Step,PlannedFault,ObservedFault,Severity,FaultStart,RiseTime,MaximumSeverity,Direction,LoadPhase,ValveEvent
4182,11,181,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,3,1
4183,11,182,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,3,1
4184,11,183,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,3,1
4185,11,184,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,3,1
4186,11,185,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,3,0
4187,11,186,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,3,0
4188,11,187,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,3,0
4189,11,188,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,3,0
4190,11,189,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,3,0
4191,11,190,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,3,0
4192,11,191,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,3,1
4193,11,192,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,3,1
4194,11,193,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,3,1
4195,11,194,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,3,1
4196,11,195,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,3,1
4197,11,196,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,3,1
4198,11,197,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,3,0
4199,11,198,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,3,0
4200,11,199,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,3,0
4201,11,200,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,3,0
4202,11,201,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,3,0
4203,11,202,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,3,0
4204,11,203,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,3,0
4205,11,204,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,3,1
4206,11,205,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,3,1
4207,11,206,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,3,1
4208,11,207,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,3,1
4209,11,208,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,3,1
4210,11,209,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,3,1
4211,11,210,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,3,0
4212,11,211,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,3,0
4213,11,212,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,3,0
4214,11,213,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,3,0
4215,11,214,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,3,0
4216,11,215,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,3,0
4217,11,216,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,3,0
4218,11,217,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,3,1
4219,11,218,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,3,1
4220,11,219,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,3,1
4221,11,220,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,3,1
4222,11,221,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,3,1
4223,11,222,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,3,1
4224,11,223,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,3,1
4225,11,224,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,3,1
4226,11,225,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,3,1
4227,11,226,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,3,1
4228,11,227,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,3,0
4229,11,228,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,3,0
4230,11,229,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,3,0
4231,11,230,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,3,0
4232,11,231,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,3,0
4233,11,232,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,3,0
4234,11,233,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,3,0
4235,11,234,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,3,0
4236,11,235,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,3,0
4237,11,236,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,3,0
4238,11,237,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,3,0
4239,11,238,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,3,1
4240,11,239,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,3,1
4241,11,240,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,4,1
4242,11,241,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,4,1
4243,11,242,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,4,1
4244,11,243,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,4,1
4245,11,244,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,4,1
4246,11,245,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,4,0
4247,11,246,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,4,0
4248,11,247,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,4,0
4249,11,248,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,4,0
4250,11,249,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,4,0
4251,11,250,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,4,0
4252,11,251,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,4,0
4253,11,252,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,4,1
4254,11,253,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,4,1
4255,11,254,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,4,1
4256,11,255,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,4,1
4257,11,256,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,4,1
4258,11,257,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,4,1
4259,11,258,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,4,1
4260,11,259,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,4,1
4261,11,260,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,4,0
4262,11,261,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,4,0
4263,11,262,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,4,0
4264,11,263,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,4,0
4265,11,264,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,4,0
4266,11,265,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,4,0
4267,11,266,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,4,0
4268,11,267,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,4,0
4269,11,268,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,4,0
4270,11,269,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,4,0
4271,11,270,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,4,0
4272,11,271,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,4,0
4273,11,272,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,4,0
4274,11,273,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,4,1
4275,11,274,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,4,1
4276,11,275,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,4,1
4277,11,276,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,4,1
4278,11,277,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,4,0
4279,11,278,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,4,1
4280,11,279,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,4,1
4281,11,280,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,4,1
4282,11,281,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,4,0
4283,11,282,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,4,0
4284,11,283,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,4,1
4285,11,284,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,4,1
4286,11,285,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,4,1
4287,11,286,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,4,0
4288,11,287,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,4,0
4289,11,288,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,4,0
4290,11,289,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,4,1
4291,11,290,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,4,1
4292,11,291,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,4,1
4293,11,292,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,4,0
4294,11,293,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,4,0
4295,11,294,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,4,0
4296,11,295,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,4,1
4297,11,296,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,4,1
4298,11,297,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,4,1
4299,11,298,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,4,0
4300,11,299,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,4,0
4301,11,300,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,4,0
4302,11,301,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,4,0
4303,11,302,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,4,0
4304,11,303,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,4,1
4305,11,304,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,4,1
4306,11,305,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,4,1
4307,11,306,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,4,1
4308,11,307,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,4,1
4309,11,308,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,4,1
4310,11,309,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,4,1
4311,11,310,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,4,1
4312,11,311,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,4,0
4313,11,312,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,4,0
4314,11,313,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,4,0
4315,11,314,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,4,0
4316,11,315,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,4,0
4317,11,316,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,4,0
4318,11,317,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,4,0
4319,11,318,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,4,0
4320,11,319,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,4,0
4321,11,320,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,5,0
4322,11,321,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,5,1
4323,11,322,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,5,1
4324,11,323,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,5,1
4325,11,324,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,5,0
4326,11,325,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,5,0
4327,11,326,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,5,1
4328,11,327,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,5,1
4329,11,328,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,5,1
4330,11,329,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,5,1
4331,11,330,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,5,1
4332,11,331,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,5,1
4333,11,332,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,5,1
4334,11,333,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,5,0
4335,11,334,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,5,0
4336,11,335,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,5,0
4337,11,336,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,5,0
4338,11,337,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,5,0
4339,11,338,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,5,1
4340,11,339,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,5,1
4341,11,340,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,5,1
4342,11,341,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,5,1
4343,11,342,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,5,1
4344,11,343,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,5,1
4345,11,344,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,5,1
4346,11,345,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,5,1
4347,11,346,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,5,0
4348,11,347,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,5,1
4349,11,348,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,5,1
4350,11,349,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,5,1
4351,11,350,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,5,1
4352,11,351,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,5,1
4353,11,352,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,5,1
4354,11,353,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,5,1
4355,11,354,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,5,1
4356,11,355,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,5,1
4357,11,356,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,5,1
4358,11,357,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,5,1
4359,11,358,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,5,0
4360,11,359,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,5,0
4361,11,360,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,5,0
4362,11,361,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,5,1
4363,11,362,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,5,1
4364,11,363,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,5,1
4365,11,364,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,5,1
4366,11,365,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,5,1
4367,11,366,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,5,1
4368,11,367,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,5,1
4369,11,368,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,5,0
4370,11,369,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,5,0
4371,11,370,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,5,0
4372,11,371,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,5,0
4373,11,372,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,5,0
4374,11,373,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,5,0
4375,11,374,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,5,0
4376,11,375,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,5,0
4377,11,376,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,5,0
4378,11,377,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,5,0
4379,11,378,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,5,0
4380,11,379,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,5,0
4381,11,380,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,5,0
4382,11,381,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,5,0
4383,11,382,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,5,0
4384,11,383,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,5,0
4385,11,384,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,5,0
4386,11,385,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,5,0
4387,11,386,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,5,0
4388,11,387,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,5,0
4389,11,388,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,5,0
4390,11,389,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,5,0
4391,11,390,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,5,1
4392,11,391,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,5,1
4393,11,392,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,5,1
4394,11,393,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,5,1
4395,11,394,Valve Sticking,Valve Sticking,0.85,51,109,0.85,-1,5,1
4396,11,395,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,5,0
4397,11,396,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,5,1
4398,11,397,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,5,1
4399,11,398,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,5,1
4400,11,399,Valve Sticking,Valve Sticking,0.85,51,109,0.85,1,5,1
4401,12,0,Valve Sticking,Healthy,0.0,68,73,0.7,1,1,0
4402,12,1,Valve Sticking,Healthy,0.0,68,73,0.7,1,1,0
4403,12,2,Valve Sticking,Healthy,0.0,68,73,0.7,1,1,0
4404,12,3,Valve Sticking,Healthy,0.0,68,73,0.7,1,1,0
4405,12,4,Valve Sticking,Healthy,0.0,68,73,0.7,1,1,0
4406,12,5,Valve Sticking,Healthy,0.0,68,73,0.7,1,1,0
4407,12,6,Valve Sticking,Healthy,0.0,68,73,0.7,1,1,0
4408,12,7,Valve Sticking,Healthy,0.0,68,73,0.7,1,1,0
4409,12,8,Valve Sticking,Healthy,0.0,68,73,0.7,1,1,0
4410,12,9,Valve Sticking,Healthy,0.0,68,73,0.7,-1,1,0
4411,12,10,Valve Sticking,Healthy,0.0,68,73,0.7,-1,1,0
4412,12,11,Valve Sticking,Healthy,0.0,68,73,0.7,-1,1,0
4413,12,12,Valve Sticking,Healthy,0.0,68,73,0.7,-1,1,0
4414,12,13,Valve Sticking,Healthy,0.0,68,73,0.7,-1,1,0
4415,12,14,Valve Sticking,Healthy,0.0,68,73,0.7,-1,1,0
4416,12,15,Valve Sticking,Healthy,0.0,68,73,0.7,-1,1,0
4417,12,16,Valve Sticking,Healthy,0.0,68,73,0.7,-1,1,0
4418,12,17,Valve Sticking,Healthy,0.0,68,73,0.7,-1,1,0
4419,12,18,Valve Sticking,Healthy,0.0,68,73,0.7,-1,1,0
4420,12,19,Valve Sticking,Healthy,0.0,68,73,0.7,1,1,0
4421,12,20,Valve Sticking,Healthy,0.0,68,73,0.7,1,1,0
4422,12,21,Valve Sticking,Healthy,0.0,68,73,0.7,1,1,0
4423,12,22,Valve Sticking,Healthy,0.0,68,73,0.7,1,1,0
4424,12,23,Valve Sticking,Healthy,0.0,68,73,0.7,1,1,0
4425,12,24,Valve Sticking,Healthy,0.0,68,73,0.7,1,1,0
4426,12,25,Valve Sticking,Healthy,0.0,68,73,0.7,1,1,0
4427,12,26,Valve Sticking,Healthy,0.0,68,73,0.7,1,1,0
4428,12,27,Valve Sticking,Healthy,0.0,68,73,0.7,1,1,0
4429,12,28,Valve Sticking,Healthy,0.0,68,73,0.7,1,1,0
4430,12,29,Valve Sticking,Healthy,0.0,68,73,0.7,-1,1,0
4431,12,30,Valve Sticking,Healthy,0.0,68,73,0.7,-1,1,0
4432,12,31,Valve Sticking,Healthy,0.0,68,73,0.7,-1,1,0
4433,12,32,Valve Sticking,Healthy,0.0,68,73,0.7,-1,1,0
4434,12,33,Valve Sticking,Healthy,0.0,68,73,0.7,-1,1,0
4435,12,34,Valve Sticking,Healthy,0.0,68,73,0.7,-1,1,0
4436,12,35,Valve Sticking,Healthy,0.0,68,73,0.7,-1,1,0
4437,12,36,Valve Sticking,Healthy,0.0,68,73,0.7,-1,1,0
4438,12,37,Valve Sticking,Healthy,0.0,68,73,0.7,-1,1,0
4439,12,38,Valve Sticking,Healthy,0.0,68,73,0.7,-1,1,0
4440,12,39,Valve Sticking,Healthy,0.0,68,73,0.7,1,1,0
4441,12,40,Valve Sticking,Healthy,0.0,68,73,0.7,1,1,0
4442,12,41,Valve Sticking,Healthy,0.0,68,73,0.7,1,1,0
4443,12,42,Valve Sticking,Healthy,0.0,68,73,0.7,1,1,0
4444,12,43,Valve Sticking,Healthy,0.0,68,73,0.7,1,1,0
4445,12,44,Valve Sticking,Healthy,0.0,68,73,0.7,1,1,0
4446,12,45,Valve Sticking,Healthy,0.0,68,73,0.7,1,1,0
4447,12,46,Valve Sticking,Healthy,0.0,68,73,0.7,1,1,0
4448,12,47,Valve Sticking,Healthy,0.0,68,73,0.7,1,1,0
4449,12,48,Valve Sticking,Healthy,0.0,68,73,0.7,1,1,0
4450,12,49,Valve Sticking,Healthy,0.0,68,73,0.7,-1,1,0
4451,12,50,Valve Sticking,Healthy,0.0,68,73,0.7,-1,1,0
4452,12,51,Valve Sticking,Healthy,0.0,68,73,0.7,-1,1,0
4453,12,52,Valve Sticking,Healthy,0.0,68,73,0.7,-1,1,0
4454,12,53,Valve Sticking,Healthy,0.0,68,73,0.7,-1,1,0
4455,12,54,Valve Sticking,Healthy,0.0,68,73,0.7,-1,1,0
4456,12,55,Valve Sticking,Healthy,0.0,68,73,0.7,-1,1,0
4457,12,56,Valve Sticking,Healthy,0.0,68,73,0.7,-1,1,0
4458,12,57,Valve Sticking,Healthy,0.0,68,73,0.7,-1,1,0
4459,12,58,Valve Sticking,Healthy,0.0,68,73,0.7,-1,1,0
4460,12,59,Valve Sticking,Healthy,0.0,68,73,0.7,1,1,0
4461,12,60,Valve Sticking,Healthy,0.0,68,73,0.7,1,1,0
4462,12,61,Valve Sticking,Healthy,0.0,68,73,0.7,1,1,0
4463,12,62,Valve Sticking,Healthy,0.0,68,73,0.7,1,1,0
4464,12,63,Valve Sticking,Healthy,0.0,68,73,0.7,1,1,0
4465,12,64,Valve Sticking,Healthy,0.0,68,73,0.7,1,1,0
4466,12,65,Valve Sticking,Healthy,0.0,68,73,0.7,1,1,0
4467,12,66,Valve Sticking,Healthy,0.0,68,73,0.7,1,1,0
4468,12,67,Valve Sticking,Healthy,0.0,68,73,0.7,1,1,0
4469,12,68,Valve Sticking,Healthy,0.0004,68,73,0.7,1,1,0
4470,12,69,Valve Sticking,Healthy,0.0015,68,73,0.7,-1,1,0
4471,12,70,Valve Sticking,Healthy,0.0034,68,73,0.7,-1,1,0
4472,12,71,Valve Sticking,Healthy,0.0061,68,73,0.7,-1,1,0
4473,12,72,Valve Sticking,Healthy,0.0094,68,73,0.7,-1,1,0
4474,12,73,Valve Sticking,Healthy,0.0134,68,73,0.7,-1,1,0
4475,12,74,Valve Sticking,Healthy,0.0181,68,73,0.7,-1,1,0
4476,12,75,Valve Sticking,Healthy,0.0234,68,73,0.7,-1,1,0
4477,12,76,Valve Sticking,Healthy,0.0293,68,73,0.7,-1,1,0
4478,12,77,Valve Sticking,Healthy,0.0358,68,73,0.7,-1,1,0
4479,12,78,Valve Sticking,Healthy,0.0429,68,73,0.7,-1,1,0
4480,12,79,Valve Sticking,Healthy,0.0505,68,73,0.7,1,1,0
4481,12,80,Valve Sticking,Healthy,0.0587,68,73,0.7,1,2,0
4482,12,81,Valve Sticking,Healthy,0.0674,68,73,0.7,1,2,0
4483,12,82,Valve Sticking,Healthy,0.0765,68,73,0.7,1,2,0
4484,12,83,Valve Sticking,Healthy,0.0861,68,73,0.7,1,2,0
4485,12,84,Valve Sticking,Healthy,0.0962,68,73,0.7,1,2,0
4486,12,85,Valve Sticking,Healthy,0.1067,68,73,0.7,1,2,0
4487,12,86,Valve Sticking,Healthy,0.1176,68,73,0.7,1,2,0
4488,12,87,Valve Sticking,Healthy,0.1288,68,73,0.7,1,2,0
4489,12,88,Valve Sticking,Healthy,0.1405,68,73,0.7,1,2,0
4490,12,89,Valve Sticking,Valve Sticking,0.1524,68,73,0.7,-1,2,0
4491,12,90,Valve Sticking,Valve Sticking,0.1647,68,73,0.7,-1,2,0
4492,12,91,Valve Sticking,Valve Sticking,0.1772,68,73,0.7,-1,2,0
4493,12,92,Valve Sticking,Valve Sticking,0.1901,68,73,0.7,-1,2,0
4494,12,93,Valve Sticking,Valve Sticking,0.2031,68,73,0.7,-1,2,0
4495,12,94,Valve Sticking,Valve Sticking,0.2164,68,73,0.7,-1,2,0
4496,12,95,Valve Sticking,Valve Sticking,0.2299,68,73,0.7,-1,2,0
4497,12,96,Valve Sticking,Valve Sticking,0.2436,68,73,0.7,-1,2,0
4498,12,97,Valve Sticking,Valve Sticking,0.2575,68,73,0.7,-1,2,1
4499,12,98,Valve Sticking,Valve Sticking,0.2715,68,73,0.7,-1,2,1
4500,12,99,Valve Sticking,Valve Sticking,0.2856,68,73,0.7,-1,2,1
4501,12,100,Valve Sticking,Valve Sticking,0.2998,68,73,0.7,-1,2,1
4502,12,101,Valve Sticking,Valve Sticking,0.3141,68,73,0.7,-1,2,1
4503,12,102,Valve Sticking,Valve Sticking,0.3284,68,73,0.7,-1,2,1
4504,12,103,Valve Sticking,Valve Sticking,0.3428,68,73,0.7,-1,2,1
4505,12,104,Valve Sticking,Valve Sticking,0.3572,68,73,0.7,1,2,0
4506,12,105,Valve Sticking,Valve Sticking,0.3716,68,73,0.7,1,2,0
4507,12,106,Valve Sticking,Valve Sticking,0.3859,68,73,0.7,1,2,0
4508,12,107,Valve Sticking,Valve Sticking,0.4002,68,73,0.7,1,2,0
4509,12,108,Valve Sticking,Valve Sticking,0.4144,68,73,0.7,1,2,0
4510,12,109,Valve Sticking,Valve Sticking,0.4285,68,73,0.7,1,2,0
4511,12,110,Valve Sticking,Valve Sticking,0.4425,68,73,0.7,1,2,0
4512,12,111,Valve Sticking,Valve Sticking,0.4564,68,73,0.7,1,2,0
4513,12,112,Valve Sticking,Valve Sticking,0.4701,68,73,0.7,1,2,0
4514,12,113,Valve Sticking,Valve Sticking,0.4836,68,73,0.7,1,2,0
4515,12,114,Valve Sticking,Valve Sticking,0.4969,68,73,0.7,-1,2,0
4516,12,115,Valve Sticking,Valve Sticking,0.5099,68,73,0.7,-1,2,0
4517,12,116,Valve Sticking,Valve Sticking,0.5228,68,73,0.7,-1,2,0
4518,12,117,Valve Sticking,Valve Sticking,0.5353,68,73,0.7,-1,2,0
4519,12,118,Valve Sticking,Valve Sticking,0.5476,68,73,0.7,-1,2,1
4520,12,119,Valve Sticking,Valve Sticking,0.5595,68,73,0.7,-1,2,1
4521,12,120,Valve Sticking,Valve Sticking,0.5712,68,73,0.7,-1,2,1
