Time,Pressure,Temperature,Position,Flow,Speed,CycleCount,Health,Fault,Vibration
1854,4.44,791.43,60,10.6,109.06,930,0,Air Leakage,1.07
1855,5.38,792.36,50,10.2,106.18,930,0,Seal Wear,2.24
1856,4.66,792.38,40,10.95,98.61,930,0,Air Leakage,1.13
1857,4.84,792.55,30,11.51,107.58,930,0,Air Leakage,0.86
1858,5.44,794.11,20,10.45,106.32,930,0,Seal Wear,2.46
1859,5.14,794.18,10,10.33,96.77,930,0,Valve Sticking,3.52
1860,5.36,794.79,0,9.81,118.13,930,0,Seal Wear,2.17
1861,4.73,794.91,10,11.85,100.51,931,0,Air Leakage,1.04
1862,4.92,794.99,20,11.02,101.3,932,0,Air Leakage,0.91
1863,4.76,795.18,30,11.8,102.58,933,0,Air Leakage,0.95
1864,5.43,795.23,40,10.0,88.1,934,0,Valve Sticking,3.76
1865,5.19,795.23,50,10.44,85.84,935,0,Valve Sticking,3.19
1866,5.05,795.33,60,11.87,110.86,936,0,Air Leakage,0.95
1867,5.04,795.36,70,10.01,89.12,937,0,Valve Sticking,2.87
1868,4.83,795.43,80,10.87,105.96,938,0,Air Leakage,1.15
1869,5.39,796.86,90,10.22,109.78,939,0,Seal Wear,2.17
1870,5.03,796.98,100,10.5,96.81,940,0,Valve Sticking,2.85
1871,5.19,797.09,90,10.05,88.78,940,0,Valve Sticking,3.98
1872,5.25,797.21,80,9.92,88.4,940,0,Valve Sticking,2.65
1873,4.77,797.33,70,11.44,103.42,940,0,Air Leakage,1.07
1874,4.31,797.45,60,11.65,109.13,940,0,Air Leakage,0.84
1875,4.83,797.59,50,11.84,103.93,940,0,Air Leakage,1.15
1876,4.87,797.63,40,10.85,109.15,940,0,Air Leakage,1.16
1877,4.76,797.81,30,10.46,87.15,940,0,Valve Sticking,3.94
1878,5.79,799.17,20,10.24,114.22,940,0,Seal Wear,2.18
1879,5.27,799.23,10,9.61,86.07,940,0,Valve Sticking,2.91
1880,5.3,800.34,0,9.6,110.91,940,0,Seal Wear,2.15
1881,5.01,800.49,10,12.09,104.73,941,0,Air Leakage,0.94
1882,5.31,800.58,20,10.28,85.73,942,0,Valve Sticking,3.41
1883,5.17,800.78,30,9.75,81.82,943,0,Valve Sticking,2.94
1884,4.75,800.87,40,10.66,107.71,944,0,Air Leakage,0.81
1885,4.79,801.06,50,11.94,104.23,945,0,Air Leakage,1.17
1886,5.5,802.19,60,10.24,115.12,946,0,Seal Wear,2.05
1887,5.51,802.23,70,9.88,85.08,947,0,Valve Sticking,2.8
1888,5.47,803.28,80,10.15,108.44,948,0,Seal Wear,2.11
1889,4.81,803.28,90,11.5,105.64,949,0,Air Leakage,0.86
1890,5.42,804.43,100,9.91,115.7,950,0,Seal Wear,1.86
1891,4.55,804.48,90,10.89,100.06,950,0,Air Leakage,1.0
1892,4.93,804.53,80,9.81,99.18,950,0,Valve Sticking,2.6
1893,5.02,804.54,70,11.74,104.15,950,0,Air Leakage,0.89
1894,4.68,804.56,60,11.78,101.31,950,0,Air Leakage,1.08
1895,4.87,804.7,50,11.55,101.21,950,0,Air Leakage,0.81
1896,5.23,804.85,40,10.36,91.06,950,0,Valve Sticking,2.54
1897,4.99,804.99,30,12.27,107.56,950,0,Air Leakage,0.87
1898,4.56,805.05,20,11.42,103.38,950,0,Air Leakage,0.94
1899,5.56,806.57,10,9.66,106.85,950,0,Seal Wear,1.91
1900,5.19,806.63,0,10.26,97.41,950,0,Valve Sticking,3.88
1901,5.31,807.64,10,10.28,110.34,951,0,Seal Wear,1.79
1902,5.35,807.65,20,9.97,87.81,952,0,Valve Sticking,3.3
1903,5.37,809.2,30,10.44,115.66,953,0,Seal Wear,2.3
1904,5.41,810.62,40,9.65,106.42,954,0,Seal Wear,1.85
1905,4.87,810.81,50,9.83,95.45,955,0,Valve Sticking,2.79
1906,5.29,810.99,60,9.91,95.78,956,0,Valve Sticking,3.87
1907,4.55,811.11,70,11.98,106.35,957,0,Air Leakage,0.9
1908,5.56,812.27,80,10.37,117.85,958,0,Seal Wear,2.03
1909,4.76,812.41,90,12.27,109.3,959,0,Air Leakage,1.11
1910,4.77,812.43,100,10.92,98.59,960,0,Air Leakage,1.15
1911,5.18,812.61,90,9.74,90.77,960,0,Valve Sticking,3.56
1912,5.11,812.78,80,9.84,90.56,960,0,Valve Sticking,3.18
1913,5.36,812.9,70,9.59,99.98,960,0,Valve Sticking,3.2
1914,4.74,813.1,60,12.12,107.44,960,0,Air Leakage,1.17
1915,5.65,814.21,50,9.58,114.81,960,0,Seal Wear,1.8
1916,5.22,814.3,40,9.68,84.1,960,0,Valve Sticking,3.66
1917,5.18,814.45,30,10.42,90.26,960,0,Valve Sticking,3.82
1918,4.83,814.6,20,9.86,90.56,960,0,Valve Sticking,3.1
1919,5.29,815.59,10,9.88,110.82,960,0,Seal Wear,1.95
1920,4.32,815.59,0,11.35,103.35,960,0,Air Leakage,0.9
1921,5.04,815.74,10,11.2,108.31,961,0,Air Leakage,1.07
1922,4.84,815.89,20,11.3,96.55,962,0,Air Leakage,0.96
1923,4.26,815.98,30,11.87,109.22,963,0,Air Leakage,0.84
1924,5.77,816.77,40,9.73,110.21,964,0,Seal Wear,1.92
1925,4.95,816.91,50,9.84,97.65,965,0,Valve Sticking,3.83
1926,5.24,818.29,60,9.66,114.23,966,0,Seal Wear,2.44
1927,4.62,818.44,70,11.22,103.52,967,0,Air Leakage,1.19
1928,4.67,818.45,80,11.02,108.66,968,0,Air Leakage,0.86
1929,4.92,818.46,90,11.81,105.65,969,0,Air Leakage,0.87
1930,5.58,819.4,100,9.86,107.35,970,0,Seal Wear,1.57
1931,5.34,820.25,90,9.9,116.4,970,0,Seal Wear,2.0
1932,5.39,821.16,80,10.03,118.85,970,0,Seal Wear,1.95
1933,5.59,821.86,70,10.12,111.26,970,0,Seal Wear,1.88
1934,5.39,822.95,60,9.67,111.65,970,0,Seal Wear,2.34
1935,4.33,823.13,50,12.12,108.73,970,0,Air Leakage,1.07
1936,5.14,823.23,40,11.84,101.87,970,0,Air Leakage,1.19
1937,5.33,824.71,30,9.92,114.01,970,0,Seal Wear,1.52
1938,5.77,825.97,20,10.04,111.64,970,0,Seal Wear,1.59
1939,4.74,826.09,10,10.8,107.08,970,0,Air Leakage,0.9
1940,5.46,826.11,0,9.67,87.52,970,0,Valve Sticking,2.82
1941,5.33,826.17,10,9.63,96.77,971,0,Valve Sticking,2.84
1942,5.31,826.18,20,9.7,94.71,972,0,Valve Sticking,3.57
1943,4.79,826.18,30,10.35,94.54,973,0,Valve Sticking,3.47
1944,4.96,826.31,40,11.34,103.81,974,0,Air Leakage,0.96
1945,4.47,826.4,50,11.09,100.52,975,0,Air Leakage,1.02
1946,5.37,826.54,60,9.82,94.69,976,0,Valve Sticking,3.71
1947,4.73,826.58,70,11.58,104.87,977,0,Air Leakage,0.98
1948,5.21,826.6,80,9.62,95.69,978,0,Valve Sticking,3.61
1949,5.26,826.62,90,9.53,100.01,979,0,Valve Sticking,3.13
1950,4.84,826.66,100,10.61,106.51,980,0,Air Leakage,0.82
1951,5.02,826.79,90,12.08,103.89,980,0,Air Leakage,1.0
1952,4.42,826.93,80,11.06,99.02,980,0,Air Leakage,1.14
1953,5.33,827.7,70,10.47,119.31,980,0,Seal Wear,2.46
1954,5.49,829.03,60,9.7,118.98,980,0,Seal Wear,2.45
1955,4.61,829.18,50,11.18,105.43,980,0,Air Leakage,1.15
1956,4.82,829.29,40,9.61,89.87,980,0,Valve Sticking,3.93
1957,5.49,829.3,30,10.09,92.04,980,0,Valve Sticking,3.46
1958,5.76,830.36,20,10.47,109.25,980,0,Seal Wear,1.65
1959,4.29,830.47,10,11.44,101.32,980,0,Air Leakage,1.0
1960,5.67,831.03,0,9.85,109.98,980,0,Seal Wear,1.99
1961,4.99,831.1,10,11.99,112.43,981,0,Air Leakage,1.0
1962,5.59,832.31,20,9.87,110.59,982,0,Seal Wear,1.56
1963,4.97,832.48,30,11.32,111.99,983,0,Air Leakage,1.14
1964,5.25,833.59,40,9.64,113.01,984,0,Seal Wear,1.58
1965,4.57,833.65,50,11.84,97.05,985,0,Air Leakage,0.96
1966,5.35,833.66,60,10.42,89.48,986,0,Valve Sticking,3.68
1967,5.8,835.14,70,10.12,110.34,987,0,Seal Wear,1.83
1968,5.74,835.74,80,10.12,114.01,988,0,Seal Wear,2.36
1969,4.56,835.79,90,12.24,102.91,989,0,Air Leakage,0.93
1970,4.87,835.94,100,11.0,105.1,990,0,Air Leakage,0.96
1971,4.57,836.04,90,11.48,106.59,990,0,Air Leakage,1.04
1972,4.73,836.07,80,11.25,102.58,990,0,Air Leakage,0.82
1973,5.22,836.19,70,10.42,97.51,990,0,Valve Sticking,2.71
1974,5.21,837.69,60,10.39,112.56,990,0,Seal Wear,2.22
1975,5.17,837.73,50,10.23,94.8,990,0,Valve Sticking,2.58
1976,5.13,837.83,40,9.65,93.41,990,0,Valve Sticking,3.38
1977,5.03,837.84,30,10.19,87.53,990,0,Valve Sticking,3.3
1978,4.51,838.02,20,11.92,98.56,990,0,Air Leakage,1.15
1979,5.6,839.68,10,10.39,111.48,990,0,Seal Wear,2.0
1980,5.34,840.89,0,10.15,113.0,990,0,Seal Wear,1.82
1981,5.26,842.11,10,9.7,116.77,991,0,Seal Wear,2.42
1982,5.41,842.2,20,9.55,91.08,992,0,Valve Sticking,2.54
1983,5.33,843.55,30,9.56,111.54,993,0,Seal Wear,1.89
1984,5.25,844.5,40,9.8,115.39,994,0,Seal Wear,2.41
1985,5.64,845.96,50,10.05,114.49,995,0,Seal Wear,1.71
1986,4.84,846.02,60,10.16,84.17,996,0,Valve Sticking,3.95
1987,5.22,847.14,70,10.15,112.46,997,0,Seal Wear,1.96
1988,4.7,847.2,80,10.54,103.24,998,0,Air Leakage,1.02
1989,5.33,847.27,90,10.39,87.44,999,0,Valve Sticking,3.86
1990,4.93,847.44,100,10.35,91.85,1000,0,Valve Sticking,3.53
1991,5.2,848.08,90,10.1,110.88,1000,0,Seal Wear,2.46
1992,5.36,849.09,80,10.11,114.35,1000,0,Seal Wear,1.68
1993,4.96,849.2,70,11.45,108.42,1000,0,Air Leakage,1.1
1994,4.95,849.39,60,9.75,91.1,1000,0,Valve Sticking,3.58
1995,5.79,851.05,50,10.37,114.65,1000,0,Seal Wear,2.47
1996,4.85,851.25,40,11.76,104.15,1000,0,Air Leakage,1.08
1997,4.96,851.33,30,11.22,102.74,1000,0,Air Leakage,0.85
1998,5.16,851.38,20,11.86,103.53,1000,0,Air Leakage,0.96
1999,5.1,851.44,10,10.27,99.22,1000,0,Valve Sticking,3.16
2000,5.2,852.85,0,9.64,117.73,1000,0,Seal Wear,1.99
2001,5.37,852.96,10,10.25,101.51,1001,0,Valve Sticking,3.74
2002,5.58,854.63,20,10.47,117.79,1002,0,Seal Wear,2.49
2003,4.72,854.76,30,11.36,99.37,1003,0,Air Leakage,0.97
2004,5.1,854.91,40,11.3,105.99,1004,0,Air Leakage,1.14
2005,5.18,854.99,50,9.77,83.28,1005,0,Valve Sticking,2.64
2006,5.4,856.33,60,10.38,114.02,1006,0,Seal Wear,2.0
2007,4.52,856.47,70,11.8,112.18,1007,0,Air Leakage,1.02
2008,5.11,856.6,80,9.71,100.32,1008,0,Valve Sticking,3.59
2009,4.84,856.67,90,11.99,100.22,1009,0,Air Leakage,0.84
2010,4.33,856.86,100,11.76,111.95,1010,0,Air Leakage,1.01
2011,5.1,856.91,90,10.48,101.93,1010,0,Valve Sticking,2.54
2012,5.03,856.99,80,10.13,89.27,1010,0,Valve Sticking,3.19
2013,4.94,857.11,70,11.47,105.08,1010,0,Air Leakage,1.1
2014,5.47,857.79,60,9.86,109.86,1010,0,Seal Wear,2.47
2015,5.19,857.97,50,9.8,100.61,1010,0,Valve Sticking,3.26
2016,4.63,858.0,40,11.01,106.91,1010,0,Air Leakage,1.1
2017,5.45,858.84,30,10.15,108.74,1010,0,Seal Wear,2.3
2018,5.65,859.91,20,10.06,115.67,1010,0,Seal Wear,1.98
2019,5.64,860.72,10,9.73,117.05,1010,0,Seal Wear,1.67
2020,5.06,860.77,0,10.13,82.68,1010,0,Valve Sticking,2.79
2021,5.4,860.82,10,10.17,91.79,1011,0,Valve Sticking,3.27
2022,5.67,862.47,20,9.5,109.83,1012,0,Seal Wear,1.84
2023,5.46,863.95,30,10.12,109.93,1013,0,Seal Wear,2.31
2024,5.39,865.63,40,9.81,116.13,1014,0,Seal Wear,1.69
2025,5.66,866.37,50,9.85,113.26,1015,0,Seal Wear,1.95
2026,5.34,866.52,60,9.83,100.39,1016,0,Valve Sticking,3.95
2027,5.41,867.24,70,10.17,111.28,1017,0,Seal Wear,2.2
2028,4.63,867.36,80,12.09,103.05,1018,0,Air Leakage,1.17
2029,4.81,867.43,90,11.31,107.94,1019,0,Air Leakage,1.03
2030,4.89,867.49,100,12.43,105.32,1020,0,Air Leakage,1.18
2031,5.5,867.52,90,10.0,90.36,1020,0,Valve Sticking,3.57
2032,4.97,867.72,80,9.52,103.91,1020,0,Valve Sticking,3.02
2033,4.75,867.76,70,11.63,106.74,1020,0,Air Leakage,1.06
2034,5.46,869.1,60,9.57,109.63,1020,0,Seal Wear,2.16
2035,5.7,869.88,50,9.53,114.46,1020,0,Seal Wear,2.4
2036,5.18,869.95,40,10.42,86.96,1020,0,Valve Sticking,3.14
2037,4.84,870.12,30,11.04,102.2,1020,0,Air Leakage,1.13
2038,5.57,870.68,20,10.38,115.79,1020,0,Seal Wear,2.13
2039,5.55,871.6,10,9.95,117.21,1020,0,Seal Wear,2.33
2040,5.02,871.61,0,9.96,86.34,1020,0,Valve Sticking,3.31
2041,5.43,873.2,10,10.3,109.64,1021,0,Seal Wear,1.82
2042,4.58,873.24,20,11.05,101.62,1022,0,Air Leakage,0.94
2043,5.03,873.43,30,10.23,84.12,1023,0,Valve Sticking,3.63
2044,5.62,874.0,40,10.06,115.61,1024,0,Seal Wear,1.9
2045,5.45,874.59,50,9.5,107.07,1025,0,Seal Wear,2.3
2046,4.66,874.6,60,11.92,101.39,1026,0,Air Leakage,1.15
2047,5.26,875.58,70,10.04,115.53,1027,0,Seal Wear,1.95
2048,4.66,875.61,80,11.87,113.55,1028,0,Air Leakage,0.92
2049,4.65,875.64,90,11.67,110.65,1029,0,Air Leakage,1.2
2050,5.02,875.76,100,10.66,104.19,1030,0,Air Leakage,0.97
2051,4.68,875.89,90,11.41,107.1,1030,0,Air Leakage,1.11
2052,5.0,876.07,80,11.82,96.85,1030,0,Air Leakage,1.14
2053,4.99,876.1,70,9.98,86.62,1030,0,Valve Sticking,3.92
2054,5.76,877.57,60,9.81,109.27,1030,0,Seal Wear,2.01
2055,4.95,877.72,50,10.25,93.85,1030,0,Valve Sticking,3.85
2056,4.45,877.72,40,11.76,113.45,1030,0,Air Leakage,1.05
2057,5.12,877.75,30,10.22,90.81,1030,0,Valve Sticking,3.19
2058,4.82,877.91,20,10.67,111.1,1030,0,Air Leakage,1.04
2059,5.1,877.91,10,9.64,82.17,1030,0,Valve Sticking,3.82
2060,5.03,877.96,0,11.07,104.38,1030,0,Air Leakage,0.81
2061,5.18,877.97,10,10.19,92.08,1031,0,Valve Sticking,2.66
2062,4.46,878.12,20,11.01,102.96,1032,0,Air Leakage,0.95
2063,5.63,879.57,30,9.59,112.23,1033,0,Seal Wear,2.1
2064,5.23,879.76,40,9.68,92.44,1034,0,Valve Sticking,2.68
2065,4.59,879.95,50,11.22,106.21,1035,0,Air Leakage,1.08
2066,5.43,881.32,60,9.91,109.3,1036,0,Seal Wear,2.16
2067,5.34,882.17,70,9.83,113.65,1037,0,Seal Wear,1.67
2068,5.27,882.32,80,10.14,102.26,1038,0,Valve Sticking,3.73
2069,5.42,882.44,90,9.89,83.23,1039,0,Valve Sticking,3.15
2070,5.8,883.57,100,9.85,111.51,1040,0,Seal Wear,1.86
2071,5.35,884.62,90,9.8,106.57,1040,0,Seal Wear,1.96
2072,5.19,884.78,80,10.38,91.05,1040,0,Valve Sticking,2.94
2073,4.65,884.88,70,10.78,102.48,1040,0,Air Leakage,1.13
2074,4.34,885.04,60,10.82,103.5,1040,0,Air Leakage,1.0
2075,4.87,885.05,50,9.78,89.83,1040,0,Valve Sticking,2.96
2076,5.23,886.29,40,10.41,112.26,1040,0,Seal Wear,1.6
2077,5.79,887.27,30,10.02,108.63,1040,0,Seal Wear,2.43
2078,5.35,887.42,20,9.88,96.64,1040,0,Valve Sticking,3.49
2079,5.1,887.55,10,10.49,102.38,1040,0,Valve Sticking,3.04
2080,5.67,888.25,0,9.7,107.1,1040,0,Seal Wear,1.55
2081,4.5,888.37,10,11.71,104.63,1041,0,Air Leakage,1.15
2082,5.31,888.51,20,9.81,92.99,1042,0,Valve Sticking,2.72
2083,5.24,888.58,30,10.46,89.37,1043,0,Valve Sticking,2.8
2084,5.09,888.71,40,10.13,101.07,1044,0,Valve Sticking,3.5
2085,4.99,888.87,50,11.66,106.74,1045,0,Air Leakage,0.97
2086,4.87,888.9,60,10.35,95.37,1046,0,Valve Sticking,3.16
2087,5.26,888.93,70,9.74,98.19,1047,0,Valve Sticking,3.13
2088,5.05,888.94,80,12.23,102.0,1048,0,Air Leakage,1.17
2089,5.4,889.05,90,9.69,93.64,1049,0,Valve Sticking,3.83
2090,5.58,890.26,100,9.7,119.38,1050,0,Seal Wear,1.55
2091,4.32,890.26,90,11.8,101.59,1050,0,Air Leakage,1.01
2092,4.94,890.3,80,9.67,82.29,1050,0,Valve Sticking,2.59
2093,4.39,890.43,70,12.02,111.79,1050,0,Air Leakage,0.94
2094,4.63,890.51,60,11.61,104.74,1050,0,Air Leakage,0.81
2095,5.07,890.6,50,10.23,98.05,1050,0,Valve Sticking,3.13
2096,4.77,890.74,40,11.32,102.37,1050,0,Air Leakage,0.95
2097,5.51,892.11,30,9.57,117.69,1050,0,Seal Wear,2.39
2098,4.89,892.17,20,9.5,87.02,1050,0,Valve Sticking,2.87
2099,4.37,892.19,10,11.42,104.66,1050,0,Air Leakage,0.91
2100,5.41,893.44,0,9.98,110.4,1050,0,Seal Wear,2.28
2101,4.87,893.47,10,9.68,88.63,1051,0,Valve Sticking,3.48
2102,4.88,893.61,20,9.56,91.41,1052,0,Valve Sticking,3.47
2103,4.8,893.65,30,11.86,108.41,1053,0,Air Leakage,0.84
2104,4.93,893.68,40,10.14,92.58,1054,0,Valve Sticking,2.54
2105,5.53,894.49,50,10.02,114.03,1055,0,Seal Wear,1.59
2106,5.41,894.52,60,10.15,85.3,1056,0,Valve Sticking,3.81
2107,4.99,894.53,70,10.03,94.98,1057,0,Valve Sticking,2.82
2108,5.06,894.65,80,9.68,95.4,1058,0,Valve Sticking,3.77
2109,5.36,895.97,90,10.2,113.01,1059,0,Seal Wear,2.05
2110,5.08,896.09,100,9.8,92.01,1060,0,Valve Sticking,2.5
2111,5.78,897.59,90,9.68,109.74,1060,0,Seal Wear,1.73
2112,5.64,898.99,80,10.38,107.77,1060,0,Seal Wear,2.25
2113,5.41,899.95,70,9.58,117.87,1060,0,Seal Wear,2.08
2114,5.3,900.09,60,9.54,93.13,1060,0,Valve Sticking,3.83
2115,5.34,901.52,50,10.09,118.48,1060,0,Seal Wear,1.87
2116,5.3,901.59,40,10.49,94.95,1060,0,Valve Sticking,2.75
2117,5.36,901.61,30,9.6,86.53,1060,0,Valve Sticking,3.79
2118,5.53,902.71,20,10.19,111.87,1060,0,Seal Wear,1.83
2119,4.97,902.78,10,11.1,105.24,1060,0,Air Leakage,1.0
2120,5.75,904.02,0,10.11,115.45,1060,0,Seal Wear,2.34
2121,4.55,904.18,10,11.11,102.31,1061,0,Air Leakage,0.84
2122,5.63,905.69,20,10.19,111.11,1062,0,Seal Wear,1.57
2123,5.62,907.1,30,10.23,111.0,1063,0,Seal Wear,2.17
2124,4.97,907.23,40,11.98,107.78,1064,0,Air Leakage,0.95
2125,5.14,907.37,50,10.5,94.53,1065,0,Valve Sticking,2.66
2126,5.22,907.44,60,10.42,97.54,1066,0,Valve Sticking,3.62
2127,4.47,907.62,70,11.57,103.75,1067,0,Air Leakage,0.89
2128,4.93,907.67,80,10.4,97.48,1068,0,Valve Sticking,2.91
2129,5.12,907.87,90,9.62,91.02,1069,0,Valve Sticking,2.96
2130,5.14,908.0,100,9.51,85.68,1070,0,Valve Sticking,3.98
2131,5.35,909.0,90,9.89,110.61,1070,0,Seal Wear,1.91
2132,5.19,909.04,80,9.67,99.71,1070,0,Valve Sticking,3.28
2133,5.33,909.93,70,9.56,113.72,1070,0,Seal Wear,1.54
2134,5.2,910.75,60,10.45,116.39,1070,0,Seal Wear,1.61
2135,4.9,910.93,50,11.57,106.84,1070,0,Air Leakage,0.83
2136,4.98,911.05,40,10.09,88.61,1070,0,Valve Sticking,3.34
2137,4.83,911.08,30,9.61,83.11,1070,0,Valve Sticking,3.0
2138,5.2,911.12,20,9.87,95.9,1070,0,Valve Sticking,3.86
2139,5.31,912.27,10,9.77,108.42,1070,0,Seal Wear,2.06
2140,5.34,912.41,0,10.46,89.9,1070,0,Valve Sticking,3.78
2141,4.7,912.55,10,10.89,101.37,1071,0,Air Leakage,0.9
2142,4.32,912.71,20,11.06,105.54,1072,0,Air Leakage,0.92
2143,5.25,912.84,30,10.17,89.2,1073,0,Valve Sticking,3.12
2144,5.21,912.91,40,10.4,101.18,1074,0,Valve Sticking,2.64
2145,5.59,914.0,50,9.73,111.38,1075,0,Seal Wear,2.41
2146,4.93,914.07,60,10.31,97.22,1076,0,Valve Sticking,3.74
2147,5.5,914.74,70,10.27,109.36,1077,0,Seal Wear,1.56
2148,4.74,914.75,80,9.92,86.0,1078,0,Valve Sticking,3.66
2149,4.97,914.89,90,10.4,95.8,1079,0,Valve Sticking,3.98
2150,5.5,914.93,100,9.85,86.39,1080,0,Valve Sticking,2.83
2151,4.87,914.96,90,11.49,104.03,1080,0,Air Leakage,0.81
2152,5.15,915.0,80,11.38,104.03,1080,0,Air Leakage,0.83
2153,5.15,915.11,70,11.06,98.42,1080,0,Air Leakage,1.08
2154,5.77,915.97,60,9.63,115.16,1080,0,Seal Wear,1.8
2155,4.69,916.08,50,10.99,108.33,1080,0,Air Leakage,0.99
2156,4.81,916.1,40,11.01,108.58,1080,0,Air Leakage,0.95
2157,5.15,916.26,30,10.46,80.71,1080,0,Valve Sticking,2.86
2158,4.74,916.37,20,11.68,104.9,1080,0,Air Leakage,0.95
2159,4.87,916.4,10,11.51,108.03,1080,0,Air Leakage,0.96
2160,5.22,917.91,0,9.77,110.91,1080,0,Seal Wear,2.01
2161,5.35,917.94,10,9.83,91.7,1081,0,Valve Sticking,3.72
2162,5.77,918.76,20,10.36,115.8,1082,0,Seal Wear,1.86
2163,4.54,918.94,30,11.93,103.5,1083,0,Air Leakage,1.15
2164,4.73,919.12,40,11.42,105.21,1084,0,Air Leakage,0.89
2165,5.24,919.14,50,10.25,94.01,1085,0,Valve Sticking,2.59
2166,5.32,919.2,60,10.21,89.45,1086,0,Valve Sticking,3.89
2167,5.31,920.43,70,9.71,112.68,1087,0,Seal Wear,2.14
2168,5.03,920.47,80,10.48,94.47,1088,0,Valve Sticking,3.51
2169,5.14,920.57,90,10.0,89.7,1089,0,Valve Sticking,2.87
2170,4.66,920.67,100,11.34,108.4,1090,0,Air Leakage,0.87
2171,5.59,921.66,90,9.56,108.35,1090,0,Seal Wear,2.42
2172,5.76,922.56,80,9.93,111.19,1090,0,Seal Wear,2.46
2173,5.11,922.75,70,10.49,99.47,1090,0,Valve Sticking,3.21
2174,5.26,922.95,60,10.1,86.73,1090,0,Valve Sticking,3.6
2175,5.63,924.28,50,10.01,118.9,1090,0,Seal Wear,1.51
2176,5.69,924.92,40,10.3,113.75,1090,0,Seal Wear,1.8
2177,5.15,925.12,30,10.43,94.55,1090,0,Valve Sticking,2.74
2178,5.0,925.16,20,11.29,109.72,1090,0,Air Leakage,0.92
2179,4.82,925.24,10,11.51,108.34,1090,0,Air Leakage,0.91
2180,5.55,926.74,0,10.46,111.29,1090,0,Seal Wear,2.37
2181,5.72,927.92,10,9.84,112.59,1091,0,Seal Wear,2.28
2182,5.28,929.3,20,9.58,113.35,1092,0,Seal Wear,1.95
2183,5.53,930.27,30,9.54,116.87,1093,0,Seal Wear,2.3
2184,5.76,931.77,40,9.86,110.09,1094,0,Seal Wear,2.01
2185,5.4,933.07,50,9.91,112.69,1095,0,Seal Wear,1.99
2186,5.43,934.66,60,10.35,115.06,1096,0,Seal Wear,1.82
2187,5.37,934.82,70,9.57,100.5,1097,0,Valve Sticking,3.43
2188,5.09,934.9,80,10.0,84.95,1098,0,Valve Sticking,3.93
2189,4.65,934.97,90,11.44,107.38,1099,0,Air Leakage,0.99
2190,4.94,935.02,100,9.61,88.83,1100,0,Valve Sticking,2.69
2191,5.74,936.05,90,9.64,111.24,1100,0,Seal Wear,2.13
2192,5.38,937.46,80,9.86,109.77,1100,0,Seal Wear,2.48
2193,5.44,937.59,70,9.94,97.59,1100,0,Valve Sticking,3.93
2194,5.29,937.64,60,9.79,97.44,1100,0,Valve Sticking,2.8
2195,5.23,938.63,50,10.38,112.67,1100,0,Seal Wear,2.29
2196,5.36,939.9,40,10.15,113.26,1100,0,Seal Wear,2.0
2197,4.34,940.07,30,11.93,107.71,1100,0,Air Leakage,1.11
2198,4.53,940.1,20,11.5,107.28,1100,0,Air Leakage,0.92
2199,5.21,940.22,10,11.16,104.94,1100,0,Air Leakage,1.1
2200,4.43,940.27,0,11.27,102.04,1100,0,Air Leakage,0.97
2201,4.85,940.44,10,10.28,91.93,1101,0,Valve Sticking,2.71
2202,5.38,941.86,20,10.44,109.72,1102,0,Seal Wear,2.29
2203,4.57,941.86,30,11.74,106.48,1103,0,Air Leakage,1.05
2204,5.35,941.97,40,9.95,102.0,1104,0,Valve Sticking,3.15
2205,5.48,942.63,50,10.27,112.31,1105,0,Seal Wear,2.21
2206,5.06,942.67,60,9.96,94.5,1106,0,Valve Sticking,2.65
2207,5.41,942.72,70,9.76,90.01,1107,0,Valve Sticking,3.61
2208,5.34,943.79,80,9.7,105.84,1108,0,Seal Wear,2.44
2209,4.56,943.8,90,10.88,103.36,1109,0,Air Leakage,0.99
2210,5.25,943.98,100,9.95,98.05,1110,0,Valve Sticking,3.43
2211,5.39,945.11,90,10.21,113.54,1110,0,Seal Wear,1.87
2212,5.09,945.28,80,11.8,111.37,1110,0,Air Leakage,1.07
2213,5.64,946.3,70,10.16,111.44,1110,0,Seal Wear,2.41
2214,5.31,946.34,60,10.08,98.04,1110,0,Valve Sticking,3.6
2215,4.93,946.37,50,10.2,92.32,1110,0,Valve Sticking,3.06
2216,5.43,947.9,40,9.77,107.06,1110,0,Seal Wear,1.67
2217,5.13,948.01,30,9.93,97.78,1110,0,Valve Sticking,3.61
2218,5.06,948.01,20,10.18,97.08,1110,0,Valve Sticking,3.11
2219,5.35,948.95,10,9.69,109.35,1110,0,Seal Wear,1.51
2220,5.55,949.95,0,9.79,118.44,1110,0,Seal Wear,2.17
2221,5.22,951.32,10,10.43,115.12,1111,0,Seal Wear,1.94
2222,5.12,951.5,20,9.54,88.22,1112,0,Valve Sticking,3.2
2223,5.3,952.24,30,10.12,110.14,1113,0,Seal Wear,2.03
2224,5.76,953.07,40,10.06,111.03,1114,0,Seal Wear,2.5
2225,5.12,953.1,50,11.18,100.02,1115,0,Air Leakage,1.08
2226,5.32,954.41,60,10.01,112.41,1116,0,Seal Wear,1.6
2227,5.39,955.18,70,9.61,117.4,1117,0,Seal Wear,2.04
2228,4.59,955.34,80,10.78,108.33,1118,0,Air Leakage,1.18
2229,4.93,955.4,90,11.25,102.39,1119,0,Air Leakage,0.81
2230,4.45,955.57,100,11.27,108.83,1120,0,Air Leakage,1.13
